id,Gender,Customer_Type,Age,Class,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,satisfaction
118738,Female,Loyal_Customer,25,Eco,1,4,1,1,5,3,3,2,1,0
28605,Female,Loyal_Customer,28,Eco,5,5,5,5,1,5,5,5,5,1
122409,Male,Loyal_Customer,47,Business,5,4,4,4,4,4,5,4,3,1
2583,Male,Loyal_Customer,66,Eco,4,4,4,4,2,3,3,4,4,1
113694,Male,Loyal_Customer,57,Eco,2,4,2,2,4,4,4,4,2,0
27587,Male,Loyal_Customer,48,Eco,3,3,3,3,4,5,5,4,3,0
45322,Male,Loyal_Customer,17,Eco,5,5,5,5,5,2,4,5,5,1
122590,Male,Loyal_Customer,44,Business,4,5,5,4,4,4,5,4,3,1
52773,Female,Loyal_Customer,19,Business,4,4,4,4,1,4,5,1,4,1
43251,Female,Loyal_Customer,33,Eco,5,5,5,5,3,3,3,1,5,1
81376,Female,disloyal_Customer,29,Business,2,4,2,2,4,5,5,4,2,0
32302,Female,Loyal_Customer,49,Business,1,3,4,4,4,5,1,4,3,1
57861,Male,Loyal_Customer,33,Eco,3,4,4,3,5,5,4,4,4,0
66022,Female,Loyal_Customer,25,Business,5,5,5,5,2,5,4,4,5,1
7961,Female,disloyal_Customer,36,Eco,5,2,5,5,1,3,4,4,5,0
74992,Female,Loyal_Customer,69,Eco_Plus,2,4,4,3,3,3,3,3,3,0
86157,Female,disloyal_Customer,37,Business,4,3,4,4,3,4,4,5,4,0
100993,Male,Loyal_Customer,41,Business,4,5,4,3,3,3,4,3,5,1
31014,Male,disloyal_Customer,25,Eco,2,5,2,2,3,3,1,3,2,1
122593,Male,disloyal_Customer,19,Eco,3,2,3,3,5,4,3,4,3,0
115963,Female,Loyal_Customer,40,Eco,2,2,2,2,3,4,5,5,2,0
22474,Male,Loyal_Customer,61,Eco,5,4,5,5,3,4,3,4,5,0
124577,Female,Loyal_Customer,33,Business,2,5,5,4,4,4,3,4,5,1
103671,Male,Loyal_Customer,34,Business,2,4,3,2,3,2,2,2,3,0
83954,Male,Loyal_Customer,51,Business,4,4,4,3,4,5,4,4,4,1
3034,Male,Loyal_Customer,35,Eco_Plus,1,2,1,1,5,5,5,5,1,0
34764,Male,disloyal_Customer,23,Eco,4,3,4,4,3,3,1,3,4,0
41617,Male,Loyal_Customer,21,Eco_Plus,5,5,4,5,1,4,4,5,5,1
108496,Male,Loyal_Customer,33,Business,4,4,4,4,5,4,5,4,4,1
51928,Male,Loyal_Customer,51,Business,5,3,3,4,4,4,1,4,1,0
41943,Female,Loyal_Customer,47,Business,3,4,4,2,2,2,4,2,4,1
98135,Male,Loyal_Customer,14,Eco,2,5,2,2,4,4,5,4,2,0
14306,Female,Loyal_Customer,34,Business,1,5,2,4,4,4,1,4,5,1
74028,Male,Loyal_Customer,62,Eco,4,4,4,4,2,3,2,5,4,1
121203,Male,Loyal_Customer,56,Business,5,5,5,3,4,5,5,4,5,1
100658,Female,disloyal_Customer,33,Business,2,3,2,2,5,4,5,4,2,0
98488,Female,Loyal_Customer,43,Business,2,4,4,5,5,5,5,5,5,1
43977,Female,Loyal_Customer,52,Business,1,4,2,5,5,5,4,5,5,1
72067,Male,disloyal_Customer,35,Eco,2,3,2,2,1,4,2,3,2,0
95014,Female,Loyal_Customer,35,Eco,1,0,1,1,5,4,3,4,1,1
27712,Female,Loyal_Customer,26,Business,4,4,4,4,2,3,3,3,4,0
53629,Male,Loyal_Customer,40,Eco,2,5,2,2,3,3,1,3,2,1
62200,Male,Loyal_Customer,31,Eco,2,2,2,2,2,4,4,4,2,0
6243,Female,Loyal_Customer,46,Business,3,3,3,4,4,4,1,4,5,1
12998,Female,disloyal_Customer,44,Eco,3,1,3,3,1,4,1,4,3,0
94688,Male,disloyal_Customer,38,Business,2,2,2,2,3,4,5,4,2,0
127937,Male,Loyal_Customer,53,Eco,1,4,1,1,5,4,3,5,1,1
122064,Male,Loyal_Customer,38,Eco,4,4,4,4,3,2,3,1,4,1
14736,Female,Loyal_Customer,45,Business,2,4,2,4,4,4,4,4,5,1
64718,Female,Loyal_Customer,40,Business,5,4,5,3,3,3,3,3,5,1
83625,Male,Loyal_Customer,25,Eco,1,1,1,1,2,5,5,5,1,0
18886,Male,disloyal_Customer,37,Eco,2,3,2,2,4,3,3,4,2,0
61925,Male,Loyal_Customer,19,Eco,1,4,1,1,2,3,5,4,1,0
113933,Female,Loyal_Customer,51,Business,2,5,5,5,0,2,4,5,3,1
52446,Male,Loyal_Customer,60,Eco,4,3,1,4,5,4,5,5,4,0
33661,Female,Loyal_Customer,22,Eco_Plus,3,2,1,3,1,4,1,3,3,0
50793,Female,Loyal_Customer,16,Eco,4,3,4,4,2,5,5,4,4,0
44811,Male,Loyal_Customer,44,Eco,4,4,4,4,1,3,1,3,4,1
34669,Female,Loyal_Customer,42,Business,5,4,4,4,4,4,3,4,3,1
117907,Male,Loyal_Customer,54,Business,3,5,4,1,1,1,4,1,5,1
52469,Male,Loyal_Customer,54,Eco_Plus,1,1,1,1,3,2,3,3,1,0
74190,Male,Loyal_Customer,17,Eco,1,1,1,1,2,5,4,5,1,0
35212,Female,disloyal_Customer,47,Eco,1,1,1,1,3,5,5,5,1,0
10584,Male,Loyal_Customer,45,Business,4,5,5,5,5,5,3,5,4,1
82306,Female,Loyal_Customer,11,Eco,5,2,5,5,5,4,1,4,5,0
71387,Female,Loyal_Customer,68,Eco,1,2,5,1,0,1,2,1,5,1
22731,Female,Loyal_Customer,41,Eco,4,4,4,4,3,5,2,1,4,1
60860,Male,Loyal_Customer,55,Business,3,5,4,5,5,5,3,5,3,1
29599,Male,Loyal_Customer,15,Eco,1,1,2,1,1,4,3,3,1,0
127375,Female,Loyal_Customer,41,Business,4,4,5,4,5,4,3,4,5,1
65662,Male,disloyal_Customer,38,Business,1,2,1,1,5,5,5,5,1,0
88322,Female,Loyal_Customer,61,Business,5,4,5,5,5,5,5,5,3,1
92525,Male,Loyal_Customer,24,Eco,1,0,1,1,2,5,5,4,1,0
123863,Female,Loyal_Customer,50,Eco,1,3,3,1,1,1,3,1,1,0
15422,Male,Loyal_Customer,65,Eco,4,4,4,4,1,3,4,1,4,1
61512,Female,Loyal_Customer,46,Eco,2,3,3,3,2,3,3,3,2,0
21078,Male,Loyal_Customer,75,Business,4,3,4,3,3,3,1,3,4,0
14323,Female,disloyal_Customer,27,Eco,2,3,3,2,4,4,3,1,3,0
89669,Male,Loyal_Customer,21,Eco,2,2,4,2,2,4,2,3,2,0
43790,Male,Loyal_Customer,69,Eco_Plus,2,3,2,2,3,2,5,4,2,0
50442,Female,Loyal_Customer,45,Eco,4,3,3,1,1,1,4,1,2,0
98499,Male,Loyal_Customer,33,Business,4,3,4,4,5,4,5,4,4,1
48679,Male,Loyal_Customer,58,Business,2,5,4,4,5,4,4,4,4,1
37344,Male,disloyal_Customer,35,Business,1,3,1,1,5,4,3,2,1,0
96012,Female,Loyal_Customer,50,Business,5,2,1,2,2,2,2,2,2,0
48767,Male,disloyal_Customer,26,Business,1,1,1,1,4,4,2,4,1,0
128454,Male,Loyal_Customer,13,Eco,3,3,3,3,2,5,3,4,3,0
78509,Female,disloyal_Customer,24,Eco,3,3,1,3,5,1,1,5,3,0
47997,Male,Loyal_Customer,29,Eco_Plus,2,0,2,2,3,1,2,2,2,1
85151,Male,Loyal_Customer,45,Business,4,5,4,3,4,3,5,3,3,1
8200,Male,Loyal_Customer,54,Business,2,3,5,5,5,4,4,5,1,1
12014,Female,Loyal_Customer,21,Business,4,1,4,4,4,4,1,4,4,0
97779,Male,Loyal_Customer,36,Business,4,4,5,5,5,5,4,5,3,1
42122,Female,Loyal_Customer,11,Eco,4,3,1,4,3,4,5,5,4,0
53855,Male,Loyal_Customer,59,Eco,3,3,3,3,3,2,1,2,3,0
43374,Male,Loyal_Customer,64,Eco,2,1,2,2,1,5,1,2,2,0
16589,Male,Loyal_Customer,47,Eco,3,2,3,3,2,1,1,2,3,0
16469,Male,Loyal_Customer,61,Eco,5,5,5,5,3,4,1,4,5,0
58322,Male,disloyal_Customer,34,Eco,2,1,2,2,3,4,4,3,2,0
20038,Male,Loyal_Customer,23,Business,4,4,4,4,3,4,1,3,4,0
113524,Female,disloyal_Customer,29,Business,3,3,3,3,5,4,3,5,3,0
63895,Male,Loyal_Customer,45,Business,2,5,5,4,4,4,5,4,5,1
112133,Female,Loyal_Customer,26,Business,4,3,4,4,4,4,4,4,4,0
44686,Male,disloyal_Customer,25,Eco,1,2,3,1,5,2,1,1,1,0
89617,Male,Loyal_Customer,27,Business,4,4,4,4,4,4,3,5,4,1
104283,Female,Loyal_Customer,61,Business,4,5,4,4,4,4,5,4,5,1
38488,Female,disloyal_Customer,27,Business,3,2,3,3,5,3,2,3,3,0
82322,Male,disloyal_Customer,27,Business,3,3,5,3,5,5,3,4,3,0
95250,Male,Loyal_Customer,67,Eco,1,3,1,1,5,5,5,4,1,0
29565,Male,Loyal_Customer,38,Eco,5,5,5,5,5,4,5,5,5,1
84357,Male,disloyal_Customer,28,Business,1,3,1,1,3,4,4,5,1,0
865,Male,Loyal_Customer,42,Business,3,4,3,2,2,2,3,2,4,0
50647,Female,Loyal_Customer,45,Eco,1,3,3,3,2,5,1,3,3,0
106574,Male,Loyal_Customer,40,Business,3,4,4,5,5,5,4,5,4,1
121849,Male,Loyal_Customer,41,Business,4,5,4,5,5,5,5,5,4,1
2266,Female,Loyal_Customer,52,Business,4,5,5,5,5,5,3,5,4,1
35868,Male,Loyal_Customer,36,Eco,3,4,3,3,2,4,4,3,3,1
27863,Male,Loyal_Customer,47,Eco_Plus,5,5,5,5,1,3,3,1,5,1
43675,Male,Loyal_Customer,9,Eco,1,3,1,1,4,4,5,4,1,0
112368,Female,Loyal_Customer,32,Business,4,4,4,4,3,5,5,5,4,1
56096,Male,Loyal_Customer,47,Business,5,4,5,4,3,4,3,4,4,1
40561,Female,Loyal_Customer,44,Business,4,3,1,5,5,5,4,5,5,1
78605,Female,disloyal_Customer,25,Business,3,2,3,3,4,5,5,4,3,0
62541,Male,Loyal_Customer,53,Business,4,4,5,4,4,4,3,4,3,1
17839,Male,Loyal_Customer,67,Eco_Plus,2,3,2,2,3,5,3,5,2,0
61302,Male,Loyal_Customer,61,Eco,3,2,3,3,2,5,4,4,3,0
61619,Male,Loyal_Customer,40,Business,5,4,4,4,4,4,4,4,5,1
48557,Male,Loyal_Customer,63,Eco,1,3,1,1,2,5,5,4,1,0
13269,Female,Loyal_Customer,50,Eco,3,3,4,2,4,3,4,1,4,0
123024,Male,Loyal_Customer,40,Business,3,3,3,3,2,3,1,3,3,0
87161,Female,disloyal_Customer,23,Business,5,5,5,5,4,5,4,4,5,1
74762,Female,Loyal_Customer,45,Eco,3,5,4,5,3,5,4,5,4,0
65058,Male,Loyal_Customer,46,Eco,4,1,4,4,4,4,4,5,4,0
2754,Male,Loyal_Customer,47,Eco,4,2,4,4,3,3,2,3,4,0
118690,Female,Loyal_Customer,40,Eco,1,2,1,1,2,2,1,3,1,0
88238,Female,Loyal_Customer,48,Business,4,5,5,4,4,4,5,4,5,1
1929,Male,Loyal_Customer,60,Business,4,5,4,5,5,5,4,5,5,1
64139,Male,Loyal_Customer,57,Business,2,2,2,4,5,5,2,5,2,1
96382,Female,Loyal_Customer,46,Business,2,5,5,4,4,4,4,4,4,1
50820,Male,Loyal_Customer,54,Eco,3,3,2,3,2,3,5,1,3,0
70923,Male,Loyal_Customer,43,Business,4,5,4,5,5,5,3,5,4,1
94777,Female,Loyal_Customer,59,Business,4,3,3,2,2,1,1,2,4,0
99768,Male,Loyal_Customer,53,Business,4,5,5,4,4,4,4,4,5,1
128726,Male,Loyal_Customer,42,Eco,3,1,4,3,4,4,5,4,3,0
98953,Female,Loyal_Customer,12,Business,3,3,3,3,4,4,3,4,3,0
66107,Female,Loyal_Customer,41,Business,5,5,4,5,5,5,5,5,3,1
127294,Female,Loyal_Customer,55,Eco_Plus,2,4,3,1,2,1,2,1,1,0
37207,Female,Loyal_Customer,42,Eco,1,1,4,4,4,4,1,4,3,1
73839,Male,Loyal_Customer,51,Business,5,5,4,4,4,4,3,4,4,1
118674,Male,Loyal_Customer,72,Business,1,3,3,3,3,3,3,3,4,1
121952,Female,Loyal_Customer,53,Business,3,1,2,4,3,4,4,4,2,0
99888,Male,Loyal_Customer,56,Business,3,4,5,4,4,4,4,4,4,1
107376,Female,Loyal_Customer,69,Business,2,4,2,5,2,5,1,5,4,0
52988,Female,Loyal_Customer,32,Business,4,4,4,4,3,1,2,5,4,1
14762,Female,Loyal_Customer,33,Business,3,4,3,4,3,4,2,4,2,0
24713,Female,Loyal_Customer,38,Eco,3,4,3,3,4,5,4,5,3,1
16672,Female,Loyal_Customer,69,Eco,5,5,4,1,3,1,3,1,4,0
76405,Female,Loyal_Customer,47,Business,4,4,4,3,4,3,5,3,3,1
64060,Female,Loyal_Customer,51,Business,3,4,5,4,4,4,3,4,5,1
14165,Male,Loyal_Customer,29,Business,5,1,2,5,3,4,5,4,5,0
25517,Male,Loyal_Customer,34,Business,1,3,3,5,5,5,3,5,2,1
17115,Female,Loyal_Customer,58,Eco,3,5,5,5,5,5,4,5,4,1
51973,Female,Loyal_Customer,25,Business,3,3,3,3,1,3,4,3,3,0
27903,Male,Loyal_Customer,40,Eco_Plus,5,3,3,4,3,1,3,3,3,1
27052,Male,Loyal_Customer,30,Business,5,5,5,5,5,5,3,3,5,1
66225,Female,Loyal_Customer,50,Eco,5,4,4,1,1,1,2,1,2,0
97168,Female,Loyal_Customer,21,Eco,4,4,4,4,3,5,4,5,4,0
57022,Female,Loyal_Customer,53,Eco,5,2,2,3,4,4,2,4,2,1
70457,Female,Loyal_Customer,48,Business,2,4,5,4,4,4,5,4,5,1
5160,Female,Loyal_Customer,60,Eco,5,5,4,5,2,5,5,5,5,0
58130,Female,Loyal_Customer,36,Eco_Plus,3,3,3,3,4,3,4,2,3,0
126221,Male,Loyal_Customer,53,Business,4,4,5,3,4,3,5,3,4,1
124581,Male,Loyal_Customer,42,Business,2,5,4,5,5,5,4,5,3,1
9123,Female,Loyal_Customer,30,Eco,5,2,5,5,4,4,4,5,5,0
36378,Male,disloyal_Customer,16,Eco,1,2,1,1,1,2,1,2,1,0
94062,Male,Loyal_Customer,59,Business,1,3,4,2,2,3,3,2,2,0
31900,Male,Loyal_Customer,36,Eco_Plus,2,2,4,2,5,4,5,2,2,0
21391,Female,disloyal_Customer,34,Eco,3,3,3,3,5,3,2,4,3,0
35365,Male,disloyal_Customer,17,Eco,3,4,3,3,4,3,2,5,3,1
37682,Male,Loyal_Customer,56,Eco,4,2,4,4,2,5,5,4,4,0
101819,Female,disloyal_Customer,36,Eco,5,3,5,5,3,1,3,5,5,0
64343,Male,Loyal_Customer,15,Business,3,2,3,3,5,4,3,3,3,0
62052,Female,Loyal_Customer,47,Eco,4,3,3,2,3,2,2,2,3,0
46403,Male,Loyal_Customer,48,Eco_Plus,2,5,2,2,5,4,4,4,2,1
64882,Male,disloyal_Customer,23,Business,5,0,5,5,5,5,5,5,5,1
89823,Male,Loyal_Customer,67,Eco_Plus,5,3,2,5,2,5,3,5,5,0
13497,Female,Loyal_Customer,41,Eco,5,5,5,5,1,5,3,3,5,1
83046,Male,Loyal_Customer,47,Business,3,4,4,4,5,4,4,4,3,1
19616,Male,Loyal_Customer,22,Eco,5,3,5,5,5,3,2,4,5,0
113364,Female,Loyal_Customer,45,Business,4,5,4,4,4,5,5,4,4,1
69319,Male,Loyal_Customer,57,Business,4,4,4,3,4,3,5,3,3,1
43259,Male,Loyal_Customer,41,Business,4,5,2,2,2,2,3,2,4,1
85945,Male,Loyal_Customer,53,Business,5,5,4,4,4,4,5,4,5,1
60526,Female,Loyal_Customer,57,Eco,3,4,5,4,1,4,5,4,5,0
109728,Female,disloyal_Customer,24,Eco,1,1,1,1,1,4,2,3,1,0
16599,Female,Loyal_Customer,45,Business,4,2,1,3,3,3,1,3,3,1
74921,Male,Loyal_Customer,47,Business,3,3,4,4,4,4,3,4,5,1
24252,Female,Loyal_Customer,44,Eco,4,5,4,5,2,5,5,5,5,0
112288,Male,Loyal_Customer,51,Eco,5,3,5,5,2,4,2,4,5,0
21755,Female,Loyal_Customer,49,Eco_Plus,5,3,3,4,4,4,3,4,1,1
51245,Female,disloyal_Customer,38,Eco_Plus,2,3,2,2,2,3,3,5,2,0
58057,Female,disloyal_Customer,28,Business,3,2,3,3,4,4,3,4,3,0
59434,Female,Loyal_Customer,50,Business,2,5,4,4,4,4,4,4,5,1
97657,Female,Loyal_Customer,56,Business,3,3,2,3,3,3,4,3,3,0
6586,Female,Loyal_Customer,46,Eco,4,5,5,1,0,1,3,1,3,0
84478,Male,disloyal_Customer,22,Business,1,5,3,1,2,4,3,5,1,1
80972,Male,Loyal_Customer,38,Business,2,4,5,3,3,3,5,3,5,1
74092,Male,disloyal_Customer,26,Business,4,4,4,4,2,5,4,4,4,1
105381,Female,Loyal_Customer,39,Business,3,4,4,2,2,2,3,2,2,0
129363,Male,Loyal_Customer,45,Business,4,3,5,3,3,3,5,3,3,1
54561,Male,Loyal_Customer,22,Eco_Plus,5,0,5,5,2,2,3,2,5,1
44127,Female,disloyal_Customer,33,Eco,5,1,5,5,3,4,4,4,5,0
114481,Female,Loyal_Customer,56,Business,3,3,3,2,3,2,3,2,1,0
4136,Female,Loyal_Customer,55,Business,3,5,4,5,5,5,4,5,5,1
84548,Female,Loyal_Customer,17,Eco,1,4,1,1,5,2,4,4,1,0
103365,Male,Loyal_Customer,45,Eco,1,1,1,1,5,3,1,4,1,0
127524,Female,Loyal_Customer,51,Business,3,4,4,5,5,5,5,5,5,1
55583,Female,Loyal_Customer,38,Eco,1,4,1,1,2,3,4,3,1,0
113680,Male,Loyal_Customer,56,Eco,2,1,2,2,5,5,3,5,2,0
17494,Female,disloyal_Customer,20,Eco,4,2,4,4,1,3,3,3,4,0
77089,Female,Loyal_Customer,56,Business,2,4,4,4,4,4,5,4,5,1
40234,Female,Loyal_Customer,32,Business,2,2,2,2,5,3,1,4,2,0
99065,Female,Loyal_Customer,61,Eco,3,4,3,4,4,4,1,4,4,0
71017,Female,Loyal_Customer,44,Business,5,4,5,4,4,4,3,4,3,1
61822,Female,Loyal_Customer,35,Eco,3,3,3,3,1,4,2,1,3,0
65978,Male,disloyal_Customer,20,Eco,1,2,5,1,2,4,2,4,1,0
61161,Male,Loyal_Customer,39,Business,2,5,4,5,5,5,3,5,5,1
18447,Male,Loyal_Customer,39,Business,5,3,4,2,2,2,2,2,3,0
13675,Male,Loyal_Customer,7,Eco,3,4,1,3,1,3,5,1,3,0
18286,Male,disloyal_Customer,22,Eco,2,2,2,2,2,1,1,1,2,0
58156,Male,Loyal_Customer,42,Business,4,4,4,4,4,4,4,4,4,1
94948,Male,disloyal_Customer,22,Eco,1,2,1,1,4,3,4,4,1,0
52051,Male,Loyal_Customer,32,Eco,5,5,5,5,3,3,5,1,5,1
89321,Male,Loyal_Customer,50,Business,4,4,4,5,5,5,3,5,4,1
28483,Female,Loyal_Customer,31,Business,5,5,5,5,5,4,5,3,5,1
117818,Male,Loyal_Customer,34,Eco,5,4,2,5,2,4,4,4,5,0
451,Female,disloyal_Customer,27,Business,4,5,4,4,3,5,3,5,4,1
102030,Male,disloyal_Customer,24,Business,4,4,4,4,3,4,4,5,4,1
58564,Male,Loyal_Customer,44,Business,2,5,4,5,5,5,4,5,5,1
26789,Male,disloyal_Customer,22,Eco,3,4,3,3,5,4,3,5,3,1
77395,Male,Loyal_Customer,20,Eco,2,3,3,2,3,4,5,5,2,0
93831,Male,Loyal_Customer,48,Business,4,5,4,5,5,5,5,5,4,1
114191,Female,Loyal_Customer,32,Business,3,4,3,3,2,2,2,3,3,0
2831,Female,disloyal_Customer,40,Business,5,2,5,5,2,4,3,3,5,0
86333,Female,Loyal_Customer,51,Business,5,4,2,2,5,2,2,2,2,1
129336,Female,Loyal_Customer,22,Business,4,4,4,4,5,1,2,5,4,1
80738,Female,Loyal_Customer,60,Eco,3,4,1,4,4,4,4,4,5,1
43921,Male,Loyal_Customer,32,Eco,2,0,2,2,5,4,4,4,2,0
116442,Male,Loyal_Customer,29,Eco,3,3,3,3,3,4,4,4,3,0
88086,Female,disloyal_Customer,29,Business,4,3,4,4,4,4,4,4,4,0
114819,Male,Loyal_Customer,52,Business,4,4,5,4,4,4,4,4,5,1
103078,Female,Loyal_Customer,38,Eco,3,1,4,3,4,1,1,3,3,0
71549,Male,Loyal_Customer,51,Business,5,4,5,4,4,4,5,4,4,1
93103,Female,Loyal_Customer,69,Eco,3,4,5,3,4,3,5,3,4,0
46036,Female,Loyal_Customer,42,Business,1,1,2,3,3,3,3,3,3,0
52986,Male,Loyal_Customer,55,Business,5,3,5,3,3,3,5,3,1,1
79013,Male,Loyal_Customer,39,Business,4,4,4,3,4,3,3,3,2,0
47001,Male,Loyal_Customer,67,Eco_Plus,2,2,2,2,2,3,1,3,2,0
58285,Female,Loyal_Customer,7,Eco,3,3,3,3,4,5,4,4,3,0
79906,Female,Loyal_Customer,51,Business,3,4,4,4,5,4,5,4,4,1
23993,Male,Loyal_Customer,40,Business,2,2,3,5,5,5,1,5,3,1
32225,Male,Loyal_Customer,58,Business,5,2,5,4,5,3,1,4,2,1
100569,Female,Loyal_Customer,36,Business,4,4,5,4,3,4,3,4,5,1
52226,Male,Loyal_Customer,24,Business,4,4,4,4,5,4,4,2,4,1
64156,Male,disloyal_Customer,12,Eco,4,4,4,4,5,4,3,4,4,0
125889,Female,Loyal_Customer,10,Eco,4,1,4,4,4,4,4,4,4,0
89665,Female,Loyal_Customer,35,Business,4,4,4,1,2,1,4,1,2,0
57499,Male,disloyal_Customer,28,Business,1,2,2,1,5,3,4,4,1,0
51489,Female,disloyal_Customer,28,Business,2,1,2,2,1,4,3,3,2,0
94155,Male,Loyal_Customer,42,Business,4,4,5,4,4,4,3,4,3,1
43508,Male,Loyal_Customer,50,Eco,5,3,5,5,4,4,3,5,5,0
20569,Male,Loyal_Customer,62,Business,2,2,2,2,2,2,2,2,3,0
82792,Female,disloyal_Customer,36,Business,2,3,2,2,2,4,4,4,2,0
65625,Female,Loyal_Customer,57,Eco,5,4,5,1,3,1,5,1,4,0
67175,Female,Loyal_Customer,45,Eco,5,5,5,4,3,4,4,4,4,0
9936,Male,Loyal_Customer,25,Eco,1,1,2,1,3,4,1,4,1,0
14985,Male,Loyal_Customer,42,Eco,1,2,1,1,4,5,4,4,1,0
58554,Female,Loyal_Customer,68,Eco,4,4,3,5,1,5,2,5,2,0
89887,Female,disloyal_Customer,45,Business,3,4,3,3,5,5,4,5,3,1
103070,Male,disloyal_Customer,28,Eco,5,1,5,5,1,2,1,1,5,0
40641,Male,Loyal_Customer,41,Eco_Plus,5,2,5,5,3,5,3,4,5,0
58713,Female,Loyal_Customer,39,Business,5,4,4,4,4,4,5,4,5,1
97314,Male,Loyal_Customer,25,Business,3,3,3,3,5,3,4,3,3,0
24208,Female,disloyal_Customer,18,Eco,4,3,4,4,1,2,2,2,4,0
11835,Male,Loyal_Customer,19,Eco,5,2,5,5,2,5,3,4,5,0
66564,Female,disloyal_Customer,27,Business,3,1,1,3,3,5,5,5,3,0
69176,Female,Loyal_Customer,64,Eco,2,4,5,2,3,2,5,2,3,0
8031,Female,Loyal_Customer,50,Business,3,5,5,5,5,5,4,5,3,1
43765,Female,Loyal_Customer,41,Business,5,2,2,3,3,3,3,3,1,0
120014,Female,Loyal_Customer,11,Eco,4,1,4,4,2,4,2,3,4,0
41170,Male,Loyal_Customer,32,Eco_Plus,5,5,5,5,2,5,4,3,5,1
53777,Male,Loyal_Customer,30,Business,5,5,4,5,5,5,3,5,5,1
60044,Female,disloyal_Customer,26,Business,3,4,3,3,2,4,4,4,3,1
112042,Female,Loyal_Customer,27,Business,5,5,5,5,3,5,3,5,5,1
48295,Female,Loyal_Customer,45,Eco,1,4,4,3,3,3,3,3,2,1
52072,Male,Loyal_Customer,32,Business,5,5,5,5,1,1,1,3,5,1
37508,Male,disloyal_Customer,49,Business,5,2,5,5,3,2,4,2,5,0
37323,Female,Loyal_Customer,55,Eco,3,4,3,4,4,4,3,4,1,1
25066,Male,Loyal_Customer,67,Eco,4,2,4,4,5,3,1,4,4,0
110294,Female,Loyal_Customer,44,Business,3,5,5,4,5,4,3,4,5,1
66578,Female,Loyal_Customer,37,Eco,3,1,3,3,4,2,2,3,3,0
72575,Female,Loyal_Customer,49,Eco,3,4,5,5,5,5,5,5,4,1
56439,Male,Loyal_Customer,61,Eco,4,4,4,4,1,2,3,4,4,1
31007,Male,Loyal_Customer,33,Business,3,4,3,3,4,4,4,4,3,0
108253,Male,Loyal_Customer,64,Business,2,5,5,5,5,5,3,5,4,1
101846,Male,Loyal_Customer,31,Business,1,1,1,1,5,4,1,4,1,0
36667,Male,Loyal_Customer,11,Eco,3,5,3,3,3,4,5,4,3,0
52547,Female,Loyal_Customer,63,Eco,4,5,1,5,5,5,2,5,4,1
44069,Female,Loyal_Customer,36,Eco,1,1,1,3,4,3,1,4,1,0
19135,Female,Loyal_Customer,45,Eco_Plus,3,4,3,5,5,5,2,5,4,1
34972,Female,Loyal_Customer,44,Business,5,1,2,4,4,4,2,4,4,1
70159,Female,Loyal_Customer,29,Eco,4,3,5,4,4,3,2,2,4,0
68901,Male,Loyal_Customer,31,Eco,5,2,3,5,3,4,3,4,5,0
124548,Female,Loyal_Customer,50,Eco,5,3,2,5,2,3,3,5,1,0
31207,Male,Loyal_Customer,52,Business,5,3,3,1,1,1,1,1,4,0
28524,Female,disloyal_Customer,26,Eco,4,2,4,4,1,5,1,5,4,0
112460,Male,Loyal_Customer,27,Eco,4,4,4,4,1,3,2,4,4,1
121519,Male,Loyal_Customer,22,Business,3,2,3,3,4,4,3,4,3,0
26903,Male,Loyal_Customer,45,Business,4,3,4,1,2,1,2,1,1,1
120648,Male,Loyal_Customer,37,Business,4,5,5,4,4,4,3,4,3,1
44081,Male,Loyal_Customer,23,Eco_Plus,4,5,5,4,1,3,1,3,4,1
45310,Female,Loyal_Customer,48,Business,4,4,3,2,2,2,1,2,3,0
59702,Male,Loyal_Customer,28,Eco,1,4,1,1,3,1,3,1,1,0
112117,Female,disloyal_Customer,27,Business,3,5,5,3,3,5,4,4,3,1
12329,Male,Loyal_Customer,38,Eco,5,4,5,5,2,5,2,2,5,1
45173,Female,Loyal_Customer,48,Eco,3,3,3,4,0,4,4,4,1,0
102596,Male,disloyal_Customer,22,Eco,5,3,5,5,3,3,3,4,5,0
54364,Female,Loyal_Customer,29,Eco,4,2,4,4,5,4,1,3,4,0
48039,Female,Loyal_Customer,61,Eco,2,1,5,5,5,5,5,5,4,1
47753,Female,Loyal_Customer,45,Business,2,1,4,5,5,5,2,5,3,1
23655,Female,Loyal_Customer,48,Eco,2,1,2,3,5,3,2,3,4,1
69893,Female,Loyal_Customer,42,Business,5,4,4,2,2,2,4,2,1,0
72522,Female,Loyal_Customer,14,Eco,4,4,2,4,5,3,4,4,4,0
123609,Female,Loyal_Customer,49,Business,4,5,4,2,2,2,3,2,3,1
54457,Female,Loyal_Customer,37,Business,3,4,5,5,5,5,3,5,3,1
47269,Male,Loyal_Customer,48,Business,5,4,4,4,4,4,3,4,2,1
58598,Female,Loyal_Customer,66,Eco,3,4,5,3,5,3,4,3,4,0
42753,Male,Loyal_Customer,8,Eco_Plus,1,2,4,1,2,5,5,5,1,0
123825,Male,Loyal_Customer,48,Business,3,4,4,5,5,5,5,5,4,1
66572,Male,disloyal_Customer,28,Business,1,4,1,1,2,5,4,5,1,1
31258,Female,Loyal_Customer,30,Business,4,4,4,4,5,4,4,1,4,1
