Employee_ID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,YearsSinceLastPromotion
1297,53,0,Non-Travel,661,Research_and_Development,1,4,Medical,1,Female,60,2,4,Manufacturing_Director,3,Married,12965,22308,4,Y,Yes,20,0
1298,43,0,Travel_Rarely,244,Human_Resources,2,3,Life_Sciences,2,Male,97,3,1,Human_Resources,4,Single,3539,5033,0,Y,No,13,1
1299,34,0,Travel_Rarely,511,Sales,3,2,Life_Sciences,4,Female,32,1,2,Sales_Executive,4,Single,6029,25353,5,Y,No,12,2
1300,21,1,Travel_Rarely,337,Sales,7,1,Marketing,2,Male,31,3,1,Sales_Representative,2,Single,2679,4567,1,Y,No,13,1
1301,38,0,Travel_Rarely,1153,Research_and_Development,6,2,Other,4,Female,40,2,1,Laboratory_Technician,3,Married,3702,16376,1,Y,No,11,0
1302,22,1,Travel_Rarely,1294,Research_and_Development,8,1,Medical,3,Female,79,3,1,Laboratory_Technician,1,Married,2398,15999,1,Y,Yes,17,0
1303,31,0,Travel_Rarely,196,Sales,29,4,Marketing,1,Female,91,2,2,Sales_Executive,4,Married,5468,13402,1,Y,No,14,5
1304,51,0,Travel_Rarely,942,Research_and_Development,3,3,Technical_Degree,1,Female,53,3,3,Manager,3,Married,13116,22984,2,Y,No,11,2
1305,37,0,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales_Executive,2,Married,4189,8800,1,Y,No,14,0
1306,46,0,Travel_Rarely,734,Research_and_Development,2,4,Medical,3,Male,46,3,5,Research_Director,4,Divorced,19328,14218,7,Y,Yes,17,2
1307,36,0,Travel_Rarely,1383,Research_and_Development,10,3,Life_Sciences,4,Male,90,3,3,Healthcare_Representative,1,Married,8321,25949,7,Y,Yes,13,5
1308,44,1,Travel_Frequently,429,Research_and_Development,1,2,Medical,3,Male,99,3,1,Research_Scientist,2,Divorced,2342,11092,1,Y,Yes,12,2
1309,37,0,Travel_Rarely,1239,Human_Resources,8,2,Other,3,Male,89,3,2,Human_Resources,2,Divorced,4071,12832,2,Y,No,13,4
1310,37,0,Travel_Rarely,1239,Human_Resources,8,2,Other,3,Male,89,3,2,Human_Resources,2,Divorced,4071,12832,2,Y,No,13,4
1311,37,0,Travel_Rarely,1239,Human_Resources,8,2,Other,3,Male,89,3,2,Human_Resources,2,Divorced,4071,12832,2,Y,No,13,4
1312,35,1,Travel_Rarely,303,Sales,27,3,Life_Sciences,3,Male,84,3,2,Sales_Executive,4,Single,5813,13492,1,Y,Yes,18,7
1313,33,0,Travel_Rarely,867,Research_and_Development,8,4,Life_Sciences,4,Male,90,4,1,Research_Scientist,1,Married,3143,6076,6,Y,No,19,7
1314,28,0,Travel_Rarely,1181,Research_and_Development,1,3,Life_Sciences,3,Male,82,3,1,Research_Scientist,4,Married,2044,5531,1,Y,No,11,0
1315,39,0,Travel_Rarely,1253,Research_and_Development,10,1,Medical,3,Male,65,3,3,Research_Director,3,Single,13464,7914,7,Y,No,21,2
1316,46,0,Non-Travel,849,Sales,26,2,Life_Sciences,2,Male,98,2,2,Sales_Executive,2,Single,7991,25166,8,Y,No,15,2
1317,40,0,Travel_Rarely,616,Research_and_Development,2,2,Life_Sciences,3,Female,99,3,1,Laboratory_Technician,1,Married,3377,25605,4,Y,No,17,0
1318,42,0,Travel_Rarely,1128,Research_and_Development,13,3,Medical,2,Male,95,4,2,Healthcare_Representative,1,Married,5538,5696,5,Y,No,18,0
1319,35,0,Non-Travel,1180,Research_and_Development,2,2,Medical,2,Male,90,3,2,Manufacturing_Director,4,Divorced,5762,24442,2,Y,No,14,1
1320,38,0,Non-Travel,1336,Human_Resources,2,3,Human_Resources,1,Male,100,3,1,Human_Resources,2,Divorced,2592,7129,5,Y,No,13,3
1321,34,1,Travel_Frequently,234,Research_and_Development,9,4,Life_Sciences,4,Male,93,3,2,Laboratory_Technician,1,Married,5346,6208,4,Y,No,17,0
1322,37,1,Travel_Rarely,370,Research_and_Development,10,4,Medical,4,Male,58,3,2,Manufacturing_Director,1,Single,4213,4992,1,Y,No,15,0
1323,39,0,Travel_Frequently,766,Sales,20,3,Life_Sciences,3,Male,83,3,2,Sales_Executive,4,Divorced,4127,19188,2,Y,No,18,2
1324,43,0,Non-Travel,343,Research_and_Development,9,3,Life_Sciences,1,Male,52,3,1,Research_Scientist,3,Single,2438,24978,4,Y,No,13,1
1325,41,0,Travel_Rarely,447,Research_and_Development,5,3,Life_Sciences,2,Male,85,4,2,Healthcare_Representative,2,Single,6870,15530,3,Y,No,12,1
1326,41,0,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales_Executive,3,Divorced,10447,26458,0,Y,Yes,13,13
1327,30,0,Travel_Rarely,1092,Research_and_Development,10,3,Medical,1,Female,64,3,3,Manufacturing_Director,3,Single,9667,2739,9,Y,No,14,0
1328,26,1,Travel_Rarely,920,Human_Resources,20,2,Medical,4,Female,69,3,1,Human_Resources,2,Married,2148,6889,0,Y,Yes,11,1
1329,46,1,Travel_Rarely,261,Research_and_Development,21,2,Medical,4,Female,66,3,2,Healthcare_Representative,2,Married,8926,10842,4,Y,No,22,3
1330,40,0,Travel_Rarely,1194,Research_and_Development,1,3,Life_Sciences,3,Female,52,3,2,Healthcare_Representative,4,Divorced,6513,9060,4,Y,No,17,0
1331,34,0,Travel_Rarely,810,Sales,8,2,Technical_Degree,2,Male,92,4,2,Sales_Executive,3,Married,6799,22128,1,Y,No,21,4
1332,58,0,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,Y,No,22,14
1333,35,0,Travel_Rarely,185,Research_and_Development,23,4,Medical,2,Male,91,1,1,Laboratory_Technician,3,Married,2705,9696,0,Y,No,16,0
1334,47,0,Travel_Rarely,1001,Research_and_Development,4,3,Life_Sciences,3,Female,92,2,3,Manufacturing_Director,2,Divorced,10333,19271,8,Y,Yes,12,14
1335,40,0,Travel_Rarely,750,Research_and_Development,12,3,Life_Sciences,2,Female,47,3,2,Healthcare_Representative,1,Divorced,4448,10748,2,Y,No,12,7
1336,54,0,Travel_Rarely,431,Research_and_Development,7,4,Medical,4,Female,68,3,2,Research_Scientist,4,Married,6854,15696,4,Y,No,15,1
1337,31,0,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales_Executive,1,Married,9637,8277,2,Y,No,14,2
1338,28,0,Travel_Rarely,1217,Research_and_Development,1,3,Medical,3,Female,67,3,1,Research_Scientist,1,Married,3591,12719,1,Y,No,25,1
1339,38,0,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales_Representative,4,Married,5405,4244,2,Y,Yes,20,0
1340,26,0,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales_Executive,4,Single,4684,9125,1,Y,No,13,1
1341,58,0,Travel_Frequently,1216,Research_and_Development,15,4,Life_Sciences,1,Male,87,3,4,Research_Director,3,Married,15787,21624,2,Y,Yes,14,2
1342,18,0,Non-Travel,1431,Research_and_Development,14,3,Medical,2,Female,33,3,1,Research_Scientist,3,Single,1514,8018,1,Y,No,16,0
1343,31,1,Travel_Rarely,359,Human_Resources,18,5,Human_Resources,4,Male,89,4,1,Human_Resources,1,Married,2956,21495,0,Y,No,17,0
1344,29,1,Travel_Rarely,350,Human_Resources,13,3,Human_Resources,1,Male,56,2,1,Human_Resources,1,Divorced,2335,3157,4,Y,Yes,15,2
1345,45,0,Non-Travel,589,Sales,2,4,Life_Sciences,3,Female,67,3,2,Sales_Executive,3,Married,5154,19665,4,Y,No,22,5
1346,36,0,Travel_Rarely,430,Research_and_Development,2,4,Other,4,Female,73,3,2,Research_Scientist,2,Married,6962,19573,4,Y,Yes,22,0
1347,43,0,Travel_Frequently,1422,Sales,2,4,Life_Sciences,1,Male,92,3,2,Sales_Executive,4,Married,5675,19246,1,Y,No,20,7
1348,27,0,Travel_Frequently,1297,Research_and_Development,5,2,Life_Sciences,4,Female,53,3,1,Laboratory_Technician,4,Single,2379,19826,0,Y,Yes,14,0
1349,29,0,Travel_Frequently,574,Research_and_Development,20,1,Medical,4,Male,40,3,1,Laboratory_Technician,4,Married,3812,7003,1,Y,No,13,3
1350,32,0,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales_Executive,4,Single,4648,26075,8,Y,No,13,0
1351,42,0,Non-Travel,355,Research_and_Development,10,4,Technical_Degree,3,Male,38,3,1,Research_Scientist,3,Married,2936,6161,3,Y,No,22,3
1352,47,0,Travel_Rarely,207,Research_and_Development,9,4,Life_Sciences,2,Female,64,3,1,Laboratory_Technician,3,Single,2105,5411,4,Y,No,12,2
1353,46,0,Travel_Rarely,706,Research_and_Development,2,2,Life_Sciences,4,Male,82,3,3,Manufacturing_Director,4,Divorced,8578,19989,3,Y,No,14,4
1354,28,0,Non-Travel,280,Human_Resources,1,2,Life_Sciences,3,Male,43,3,1,Human_Resources,4,Divorced,2706,10494,1,Y,No,15,2
1355,29,0,Travel_Rarely,726,Research_and_Development,29,1,Life_Sciences,4,Male,93,1,2,Healthcare_Representative,3,Divorced,6384,21143,8,Y,No,17,1
1356,42,0,Travel_Rarely,1142,Research_and_Development,8,3,Life_Sciences,4,Male,81,3,1,Laboratory_Technician,3,Single,3968,13624,4,Y,No,13,0
1357,32,1,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,82,2,2,Sales_Executive,2,Single,9907,26186,7,Y,Yes,12,2
1358,46,0,Travel_Rarely,1319,Sales,3,3,Technical_Degree,1,Female,45,4,4,Sales_Executive,1,Divorced,13225,7739,2,Y,No,12,2
1359,27,0,Travel_Rarely,728,Sales,23,1,Medical,2,Female,36,2,2,Sales_Representative,3,Married,3540,7018,1,Y,No,21,5
1360,29,0,Travel_Rarely,352,Human_Resources,6,1,Medical,4,Male,87,2,1,Human_Resources,2,Married,2804,15434,1,Y,No,11,0
1361,43,0,Travel_Rarely,823,Research_and_Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,19392,22539,7,Y,No,13,6
1362,48,0,Travel_Rarely,1224,Research_and_Development,10,3,Life_Sciences,4,Male,91,2,5,Research_Director,2,Married,19665,13583,4,Y,No,12,12
1363,29,1,Travel_Frequently,459,Research_and_Development,24,2,Life_Sciences,4,Male,73,2,1,Research_Scientist,4,Single,2439,14753,1,Y,Yes,24,1
1364,46,1,Travel_Rarely,1254,Sales,10,3,Life_Sciences,3,Female,64,3,3,Sales_Executive,2,Married,7314,14011,5,Y,No,21,0
1365,27,0,Travel_Frequently,1131,Research_and_Development,15,3,Life_Sciences,4,Female,77,2,1,Research_Scientist,1,Married,4774,23844,0,Y,No,19,7
1366,39,0,Travel_Rarely,835,Research_and_Development,19,4,Other,4,Male,41,3,2,Research_Scientist,4,Divorced,3902,5141,8,Y,No,14,2
1367,55,0,Travel_Rarely,836,Research_and_Development,2,4,Technical_Degree,2,Male,98,2,1,Research_Scientist,4,Married,2662,7975,8,Y,No,20,0
1368,28,0,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,78,3,1,Sales_Representative,2,Married,2856,3692,1,Y,No,19,0
1369,28,0,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,78,3,1,Sales_Representative,2,Married,2856,3692,1,Y,No,19,0
1370,30,1,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales_Representative,4,Single,1081,16019,1,Y,No,13,0
1371,22,1,Travel_Rarely,391,Research_and_Development,7,1,Life_Sciences,4,Male,75,3,1,Research_Scientist,2,Single,2472,26092,1,Y,Yes,23,0
1372,36,0,Travel_Rarely,1266,Sales,10,4,Technical_Degree,2,Female,63,2,2,Sales_Executive,3,Married,5673,6060,1,Y,Yes,13,1
1373,31,0,Travel_Rarely,311,Research_and_Development,20,3,Life_Sciences,2,Male,89,3,2,Laboratory_Technician,3,Divorced,4197,18624,1,Y,No,11,0
1374,34,0,Travel_Rarely,1480,Sales,4,3,Life_Sciences,3,Male,64,3,3,Sales_Executive,4,Married,9713,24444,2,Y,Yes,13,1
1375,29,0,Travel_Rarely,592,Research_and_Development,7,3,Life_Sciences,4,Male,59,3,1,Laboratory_Technician,1,Single,2062,19384,3,Y,No,14,1
1376,37,0,Travel_Rarely,783,Research_and_Development,7,4,Medical,4,Male,78,3,2,Research_Scientist,1,Married,4284,13588,5,Y,Yes,22,0
1377,35,0,Travel_Rarely,219,Research_and_Development,16,2,Other,4,Female,44,2,2,Manufacturing_Director,2,Married,4788,25388,0,Y,Yes,11,0
1378,45,0,Travel_Rarely,556,Research_and_Development,25,2,Life_Sciences,2,Female,93,2,2,Manufacturing_Director,4,Married,5906,23888,0,Y,No,13,3
1379,36,0,Travel_Frequently,1213,Human_Resources,2,1,Human_Resources,2,Male,94,2,2,Human_Resources,4,Single,3886,4223,1,Y,No,21,0
1380,40,0,Travel_Rarely,1137,Research_and_Development,1,4,Life_Sciences,1,Male,98,3,4,Manager,1,Divorced,16823,18991,2,Y,No,11,11
1381,26,0,Travel_Rarely,482,Research_and_Development,1,2,Life_Sciences,2,Female,90,2,1,Research_Scientist,3,Married,2933,14908,1,Y,Yes,13,1
1382,27,0,Travel_Rarely,511,Sales,2,2,Medical,1,Female,89,4,2,Sales_Executive,3,Single,6500,26997,0,Y,No,14,0
1383,48,0,Travel_Frequently,117,Research_and_Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,17174,2437,3,Y,No,11,4
1384,44,0,Travel_Rarely,170,Research_and_Development,1,4,Life_Sciences,2,Male,78,4,2,Healthcare_Representative,1,Married,5033,9364,2,Y,No,15,2
1385,34,1,Non-Travel,967,Research_and_Development,16,4,Technical_Degree,4,Male,85,1,1,Research_Scientist,1,Married,2307,14460,1,Y,Yes,23,3
1386,56,1,Travel_Rarely,1162,Research_and_Development,24,2,Life_Sciences,1,Male,97,3,1,Laboratory_Technician,4,Single,2587,10261,1,Y,No,16,1
1387,36,0,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,33,2,2,Sales_Executive,2,Married,5507,16822,2,Y,No,16,1
1388,41,0,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,54,3,2,Sales_Executive,2,Married,4393,26841,5,Y,No,21,1
1389,42,0,Travel_Rarely,1396,Research_and_Development,6,3,Medical,3,Male,83,3,3,Research_Director,1,Married,13348,14842,9,Y,No,13,5
1390,31,0,Travel_Rarely,1079,Sales,10,2,Medical,3,Female,86,3,2,Sales_Executive,4,Divorced,6583,20115,2,Y,Yes,11,1
1391,34,0,Travel_Rarely,735,Sales,3,1,Medical,4,Female,75,2,2,Sales_Executive,4,Married,8103,16495,3,Y,Yes,12,0
1392,31,0,Travel_Rarely,471,Research_and_Development,4,3,Medical,1,Female,62,4,1,Laboratory_Technician,3,Divorced,3978,16031,8,Y,No,12,2
1393,26,0,Travel_Frequently,1096,Research_and_Development,6,3,Other,3,Male,61,4,1,Laboratory_Technician,4,Married,2544,7102,0,Y,No,18,7
1394,45,0,Travel_Frequently,1297,Research_and_Development,1,4,Medical,2,Male,44,3,2,Healthcare_Representative,3,Single,5399,14511,4,Y,No,12,0
1395,33,0,Travel_Rarely,217,Sales,10,4,Marketing,2,Male,43,3,2,Sales_Executive,3,Single,5487,10410,1,Y,No,14,0
1396,28,0,Travel_Frequently,783,Sales,1,2,Life_Sciences,3,Male,42,2,2,Sales_Executive,4,Married,6834,19255,1,Y,Yes,12,0
1397,29,1,Travel_Frequently,746,Sales,24,3,Technical_Degree,3,Male,45,4,1,Sales_Representative,1,Single,1091,10642,1,Y,No,17,0
1398,39,0,Non-Travel,1251,Sales,21,4,Life_Sciences,1,Female,32,1,2,Sales_Executive,3,Married,5736,3987,6,Y,No,19,1
1399,27,0,Travel_Rarely,1354,Research_and_Development,2,4,Technical_Degree,2,Male,41,3,1,Research_Scientist,2,Married,2226,6073,1,Y,No,11,1
1400,34,0,Travel_Frequently,735,Research_and_Development,22,4,Other,3,Male,86,2,2,Research_Scientist,4,Married,5747,26496,1,Y,Yes,15,6
1401,28,1,Travel_Rarely,1475,Sales,13,2,Marketing,4,Female,84,3,2,Sales_Executive,3,Single,9854,23352,3,Y,Yes,11,2
1402,47,0,Non-Travel,1169,Research_and_Development,14,4,Technical_Degree,3,Male,64,3,2,Research_Scientist,2,Married,5467,2125,8,Y,No,18,1
1403,56,0,Travel_Rarely,1443,Sales,11,5,Marketing,4,Female,89,2,2,Sales_Executive,1,Married,5380,20328,4,Y,No,16,0
1405,38,0,Travel_Frequently,1394,Research_and_Development,8,3,Medical,4,Female,58,2,2,Research_Scientist,2,Divorced,2133,18115,1,Y,Yes,16,0
1406,58,0,Travel_Rarely,605,Sales,21,3,Life_Sciences,4,Female,72,3,4,Manager,4,Married,17875,11761,4,Y,Yes,13,0
1407,32,1,Travel_Frequently,238,Research_and_Development,5,2,Life_Sciences,1,Female,47,4,1,Research_Scientist,3,Single,2432,15318,3,Y,Yes,14,0
1408,38,0,Travel_Rarely,1206,Research_and_Development,9,2,Life_Sciences,2,Male,71,3,1,Research_Scientist,4,Divorced,4771,14293,2,Y,No,19,0
1409,49,0,Travel_Frequently,1064,Research_and_Development,2,1,Life_Sciences,2,Male,42,3,5,Research_Director,4,Married,19161,13738,3,Y,No,15,4
1410,42,0,Travel_Rarely,419,Sales,12,4,Marketing,2,Male,77,3,2,Sales_Executive,4,Divorced,5087,2900,3,Y,Yes,12,0
1411,27,1,Travel_Frequently,1337,Human_Resources,22,3,Human_Resources,1,Female,58,2,1,Human_Resources,2,Married,2863,19555,1,Y,No,12,0
1412,35,0,Travel_Rarely,682,Sales,18,4,Medical,2,Male,71,3,2,Sales_Executive,1,Married,5561,15975,0,Y,No,16,0
1413,28,0,Non-Travel,1103,Research_and_Development,16,3,Medical,3,Male,49,3,1,Research_Scientist,3,Single,2144,2122,1,Y,No,14,1
1414,31,0,Non-Travel,976,Research_and_Development,3,2,Medical,3,Male,48,3,1,Research_Scientist,1,Divorced,3065,3995,1,Y,Yes,13,2
1415,36,0,Non-Travel,1351,Research_and_Development,9,4,Life_Sciences,1,Male,66,4,1,Laboratory_Technician,2,Married,2810,9238,1,Y,No,22,0
1416,34,0,Travel_Rarely,937,Sales,1,3,Marketing,1,Male,32,3,3,Sales_Executive,4,Single,9888,6770,1,Y,No,21,2
1417,34,0,Travel_Rarely,1239,Sales,13,4,Medical,4,Male,39,3,3,Sales_Executive,3,Divorced,8628,22914,1,Y,No,18,1
1419,29,0,Travel_Rarely,136,Research_and_Development,1,3,Life_Sciences,1,Male,89,3,2,Healthcare_Representative,1,Married,5373,6225,0,Y,No,12,0
1420,32,0,Non-Travel,1146,Research_and_Development,15,4,Medical,3,Female,34,3,2,Healthcare_Representative,4,Divorced,6667,16542,5,Y,No,18,1
1421,31,0,Travel_Frequently,1125,Research_and_Development,1,3,Life_Sciences,4,Male,48,1,2,Research_Scientist,1,Married,5003,5771,1,Y,No,21,8
1422,28,1,Travel_Rarely,1404,Research_and_Development,17,3,Technical_Degree,3,Male,32,2,1,Laboratory_Technician,4,Divorced,2367,18779,5,Y,No,12,0
1423,38,0,Travel_Rarely,1404,Sales,1,3,Life_Sciences,1,Male,59,2,1,Sales_Representative,1,Single,2858,11473,4,Y,No,14,0
1424,35,0,Travel_Rarely,1224,Sales,7,4,Life_Sciences,3,Female,55,3,2,Sales_Executive,4,Married,5204,13586,1,Y,Yes,11,0
1425,27,0,Travel_Rarely,954,Sales,9,3,Marketing,4,Male,44,3,2,Sales_Executive,4,Single,4105,5099,1,Y,No,14,0
1426,32,0,Travel_Rarely,1373,Research_and_Development,5,4,Life_Sciences,4,Male,56,2,2,Manufacturing_Director,4,Single,9679,10138,8,Y,No,24,0
1427,31,1,Travel_Frequently,754,Sales,26,4,Marketing,1,Male,63,3,2,Sales_Executive,4,Married,5617,21075,1,Y,Yes,11,0
1428,53,1,Travel_Rarely,1168,Sales,24,4,Life_Sciences,1,Male,66,3,3,Sales_Executive,1,Single,10448,5843,6,Y,Yes,13,2
1429,54,0,Travel_Rarely,155,Research_and_Development,9,2,Life_Sciences,1,Female,67,3,2,Research_Scientist,3,Married,2897,22474,3,Y,No,11,2
1430,33,0,Travel_Frequently,1303,Research_and_Development,7,2,Life_Sciences,4,Male,36,3,2,Healthcare_Representative,3,Divorced,5968,18079,1,Y,No,20,2
1431,43,0,Travel_Rarely,574,Research_and_Development,11,3,Life_Sciences,1,Male,30,3,3,Healthcare_Representative,3,Married,7510,16873,1,Y,No,17,0
1432,38,0,Travel_Frequently,1444,Human_Resources,1,4,Other,4,Male,88,3,1,Human_Resources,2,Married,2991,5224,0,Y,Yes,11,1
1433,55,0,Travel_Rarely,189,Human_Resources,26,4,Human_Resources,3,Male,71,4,5,Manager,2,Married,19636,25811,4,Y,Yes,18,1
1434,31,0,Travel_Rarely,1276,Research_and_Development,2,1,Medical,4,Female,59,1,1,Laboratory_Technician,4,Divorced,1129,17536,1,Y,Yes,11,0
1435,39,0,Travel_Rarely,119,Sales,15,4,Marketing,2,Male,77,3,4,Sales_Executive,1,Single,13341,25098,0,Y,No,12,11
1436,42,0,Non-Travel,335,Research_and_Development,23,2,Life_Sciences,4,Male,37,2,2,Research_Scientist,3,Single,4332,14811,1,Y,No,12,3
1437,31,0,Non-Travel,697,Research_and_Development,10,3,Medical,3,Female,40,3,3,Research_Director,3,Married,11031,26862,4,Y,No,20,4
1438,54,0,Travel_Rarely,157,Research_and_Development,10,3,Medical,3,Female,77,3,2,Manufacturing_Director,1,Single,4440,25198,6,Y,Yes,19,1
1440,23,0,Travel_Rarely,571,Research_and_Development,12,2,Other,4,Male,78,3,1,Laboratory_Technician,4,Single,2647,13672,1,Y,No,13,1
1441,40,0,Travel_Frequently,692,Research_and_Development,11,3,Technical_Degree,4,Female,73,3,2,Laboratory_Technician,3,Married,6323,26849,1,Y,No,11,9
1442,40,0,Travel_Rarely,444,Sales,2,2,Marketing,2,Female,92,3,2,Sales_Executive,2,Married,5677,4258,3,Y,No,14,5
1443,25,0,Travel_Rarely,309,Human_Resources,2,3,Human_Resources,3,Female,82,3,1,Human_Resources,2,Married,2187,19655,4,Y,No,14,1
1444,30,0,Travel_Rarely,911,Research_and_Development,1,2,Medical,4,Male,76,3,1,Laboratory_Technician,2,Married,3748,4077,1,Y,No,13,1
1445,30,0,Travel_Rarely,911,Research_and_Development,1,2,Medical,4,Male,76,3,1,Laboratory_Technician,2,Married,3748,4077,1,Y,No,13,1
1447,25,0,Travel_Rarely,977,Research_and_Development,2,1,Other,4,Male,57,3,1,Laboratory_Technician,3,Divorced,3977,7298,6,Y,Yes,19,0
1448,47,0,Travel_Rarely,1180,Research_and_Development,25,3,Medical,1,Male,84,3,3,Healthcare_Representative,3,Single,8633,13084,2,Y,No,23,12
1449,33,0,Non-Travel,1313,Research_and_Development,1,2,Medical,2,Male,59,2,1,Laboratory_Technician,3,Divorced,2008,20439,1,Y,No,12,0
1451,31,0,Travel_Rarely,1154,Sales,2,2,Life_Sciences,1,Male,54,3,1,Sales_Representative,3,Married,3067,6393,0,Y,No,19,1
1452,38,0,Travel_Frequently,508,Research_and_Development,6,4,Life_Sciences,1,Male,72,2,2,Manufacturing_Director,3,Married,5321,14284,2,Y,No,11,7
1453,42,0,Travel_Rarely,557,Research_and_Development,18,4,Life_Sciences,4,Male,35,3,2,Research_Scientist,1,Divorced,5410,11189,6,Y,Yes,17,1
1454,41,0,Travel_Rarely,642,Research_and_Development,1,3,Life_Sciences,4,Male,76,3,1,Research_Scientist,4,Married,2782,21412,3,Y,No,22,1
1455,47,0,Non-Travel,1162,Research_and_Development,1,1,Medical,3,Female,98,3,3,Research_Director,2,Married,11957,17231,0,Y,No,18,5
1456,35,0,Travel_Rarely,1490,Research_and_Development,11,4,Medical,4,Male,43,3,1,Laboratory_Technician,3,Married,2660,20232,7,Y,Yes,11,2
1457,22,0,Travel_Rarely,581,Research_and_Development,1,2,Life_Sciences,4,Male,63,3,1,Research_Scientist,3,Single,3375,17624,0,Y,No,12,1
1458,35,0,Travel_Rarely,1395,Research_and_Development,9,4,Medical,2,Male,48,3,2,Research_Scientist,3,Single,5098,18698,1,Y,No,19,0
1459,33,0,Travel_Rarely,501,Research_and_Development,15,2,Medical,2,Female,95,3,2,Healthcare_Representative,4,Married,4878,21653,0,Y,Yes,13,8
1460,32,0,Travel_Rarely,267,Research_and_Development,29,4,Life_Sciences,3,Female,49,2,1,Laboratory_Technician,2,Single,2837,15919,1,Y,No,13,4
1461,40,0,Travel_Rarely,543,Research_and_Development,1,4,Life_Sciences,1,Male,83,3,1,Laboratory_Technician,4,Married,2406,4060,8,Y,No,19,0
1462,32,0,Travel_Rarely,234,Sales,1,4,Medical,2,Male,68,2,1,Sales_Representative,2,Married,2269,18024,0,Y,No,14,2
1463,39,0,Travel_Rarely,116,Research_and_Development,24,1,Life_Sciences,1,Male,52,3,2,Research_Scientist,4,Single,4108,5340,7,Y,No,13,1
1464,38,0,Travel_Rarely,201,Research_and_Development,10,3,Medical,2,Female,99,1,3,Research_Director,3,Married,13206,3376,3,Y,No,12,1
1465,32,0,Travel_Rarely,801,Sales,1,4,Marketing,3,Female,48,3,3,Sales_Executive,4,Married,10422,24032,1,Y,No,19,5
1466,37,0,Travel_Rarely,161,Research_and_Development,10,3,Life_Sciences,3,Female,42,4,3,Research_Director,4,Married,13744,15471,1,Y,Yes,25,6
1467,25,0,Travel_Rarely,1382,Sales,8,2,Other,1,Female,85,3,2,Sales_Executive,3,Divorced,4907,13684,0,Y,Yes,22,0
1468,52,0,Non-Travel,585,Sales,29,4,Life_Sciences,1,Male,40,3,1,Sales_Representative,4,Divorced,3482,19788,2,Y,No,15,0
1469,44,0,Travel_Rarely,1037,Research_and_Development,1,3,Medical,2,Male,42,3,1,Research_Scientist,4,Single,2436,13422,6,Y,Yes,12,1
