Transaction_ID,Configuration,Screen_Size,Battery_Life,RAM,Processor_Speeds,Integrated_Wireless,HD_Size,Bundled_Applications,Retail_Price
102110,159,15,5,1,1.5,No,300,Yes,460
220440,457,17,4,1,2,No,40,Yes,450
75510,730,17,6,1,1.5,No,40,No,495
83472,103,15,4,4,1.5,Yes,300,Yes,640
29020,356,15,6,2,2,Yes,80,No,505
237515,587,17,5,1,1.5,No,80,Yes,485
109192,523,17,4,2,2.4,No,80,Yes,570
218373,497,17,4,2,2,Yes,40,Yes,495
253471,365,15,6,2,2,No,120,Yes,475
163063,686,17,5,4,1.5,No,120,No,630
271042,380,15,6,2,2.4,No,80,No,480
106392,342,15,6,2,1.5,Yes,120,No,460
163361,251,15,5,4,1.5,No,80,Yes,560
106908,304,15,6,1,1.5,No,300,No,485
271683,349,15,6,2,1.5,No,120,Yes,450
44114,296,15,6,1,1.5,Yes,300,No,515
40585,445,17,4,1,1.5,No,120,Yes,510
204405,5,15,4,1,1.5,Yes,120,Yes,385
81022,474,17,4,1,2.4,No,40,No,445
43273,486,17,4,2,1.5,Yes,120,No,530
178341,166,15,5,1,2,Yes,120,No,
227112,40,15,4,1,2.4,Yes,300,No,465
133008,652,17,5,2,2,No,80,No,515
199895,7,15,4,1,1.5,Yes,300,Yes,445
223511,265,15,5,4,2,No,40,Yes,545
244721,297,15,6,1,1.5,No,40,Yes,400
86212,528,17,4,2,2.4,No,300,No,610
28104,210,15,5,2,2,Yes,40,No,385
70166,235,15,5,2,2.4,No,80,Yes,510
154101,258,15,5,4,2,Yes,40,No,515
147693,436,17,4,1,1.5,Yes,80,No,445
98281,440,17,4,1,1.5,Yes,300,No,535
122828,485,17,4,2,1.5,Yes,120,Yes,560
68080,686,17,5,4,1.5,No,120,No,441
34650,224,15,5,2,2,No,300,No,475
212083,265,15,5,4,2,No,40,Yes,545
268841,384,15,6,2,2.4,No,300,No,560
160437,420,15,6,4,2.4,Yes,80,No,660
235924,266,15,5,4,2,No,40,No,495
151137,335,15,6,1,2.4,No,300,Yes,605
195631,219,15,5,2,2,No,80,Yes,395
108483,667,17,5,2,2.4,No,80,Yes,590
148714,402,15,6,4,2,Yes,40,No,
152117,645,17,5,2,2,Yes,120,Yes,595
122577,438,17,4,1,1.5,Yes,120,No,470
142674,189,15,5,1,2.4,No,120,Yes,465
27741,340,15,6,2,1.5,Yes,80,No,480
82287,176,15,5,1,2,No,300,No,435
189619,506,17,4,2,2,No,40,No,435
17722,356,15,6,2,2,Yes,80,No,515
240600,495,17,4,2,1.5,No,300,Yes,570
108005,145,15,5,1,1.5,Yes,40,Yes,355
279256,772,17,6,2,1.5,Yes,80,No,385
229421,491,17,4,2,1.5,No,80,Yes,490
148067,727,17,6,1,1.5,Yes,300,Yes,675
14350,304,15,6,1,1.5,No,300,No,515
66020,156,15,5,1,1.5,No,80,No,
247072,595,17,5,1,2,Yes,80,Yes,530
156758,100,15,4,4,1.5,Yes,80,No,510
211416,335,15,6,1,2.4,No,300,Yes,600
79256,68,15,4,2,2,Yes,80,No,375
28091,212,15,5,2,2,Yes,80,No,425
72807,237,15,5,2,2.4,No,120,Yes,530
256643,191,15,5,1,2.4,No,300,Yes,510
8733,198,15,5,2,1.5,Yes,120,No,440
271126,334,15,6,1,2.4,No,120,No,480
123890,318,15,6,1,2,No,120,No,450
205570,638,17,5,2,1.5,No,120,No,490
214245,153,15,5,1,1.5,No,40,Yes,325
259396,632,17,5,2,1.5,Yes,300,No,550
216067,609,17,5,1,2.4,Yes,40,Yes,515
57101,412,15,6,4,2,No,80,No,615
112273,149,15,5,1,1.5,Yes,120,Yes,415
219580,199,15,5,2,1.5,Yes,300,Yes,460
112786,79,15,4,2,2,No,300,Yes,475
118575,697,17,5,4,2,No,40,Yes,645
3321,357,15,6,2,2,Yes,120,Yes,605
63689,456,17,4,1,2,Yes,300,No,565
197544,667,17,5,2,2.4,No,80,Yes,570
29687,159,15,5,1,1.5,No,300,Yes,475
256470,675,17,5,4,1.5,Yes,80,Yes,680
91610,597,17,5,1,2,Yes,120,Yes,570
64698,291,15,6,1,1.5,Yes,80,Yes,
287271,442,17,4,1,1.5,No,40,No,370
24991,61,15,4,2,1.5,No,120,Yes,430
266094,270,15,5,4,2,No,120,No,555
140589,361,15,6,2,2,No,40,Yes,455
201155,122,15,4,4,2,No,40,No,475
65025,461,17,4,1,2,No,120,Yes,535
249009,521,17,4,2,2.4,No,40,Yes,490
74047,529,17,4,4,1.5,Yes,40,Yes,620
89972,419,15,6,4,2.4,Yes,80,Yes,710
259127,304,15,6,1,1.5,No,300,No,
176559,67,15,4,2,2,Yes,80,Yes,405
164761,302,15,6,1,1.5,No,120,No,294
23261,31,15,4,1,2,No,300,Yes,
238126,601,17,5,1,2,No,40,Yes,470
244677,509,17,4,2,2,No,120,Yes,535
74318,89,15,4,2,2.4,No,40,Yes,440
61112,742,17,6,1,2,Yes,120,No,605
43491,296,15,6,1,1.5,Yes,300,No,
29847,366,15,6,2,2,No,120,No,505
29772,224,15,5,2,2,No,300,No,485
272119,593,17,5,1,2,Yes,40,Yes,485
178577,630,17,5,2,1.5,Yes,120,No,520
30227,51,15,4,2,1.5,Yes,80,Yes,430
263079,72,15,4,2,2,Yes,300,No,
293270,385,15,6,4,1.5,Yes,40,Yes,620
211873,319,15,6,1,2,No,300,Yes,550
201010,505,17,4,2,2,No,40,Yes,485
179225,210,15,5,2,2,Yes,40,No,335
192588,346,15,6,2,1.5,No,40,No,360
267461,653,17,5,2,2,No,120,Yes,545
235861,223,15,5,2,2,No,300,Yes,465
281705,353,15,6,2,2,Yes,40,Yes,435
179569,316,15,6,1,2,No,80,No,425
114728,21,15,4,1,2,Yes,120,Yes,420
146988,243,15,5,4,1.5,Yes,80,Yes,580
76489,522,17,4,2,2.4,No,40,No,490
188825,76,15,4,2,2,No,80,No,325
414,344,15,6,2,1.5,Yes,300,No,590
283957,102,15,4,4,1.5,Yes,120,No,530
144359,270,15,5,4,2,No,120,No,555
11711,171,15,5,1,2,No,80,Yes,430
80951,114,15,4,4,2,Yes,40,No,495
160291,301,15,6,1,1.5,No,120,Yes,470
117762,321,15,6,1,2.4,Yes,40,Yes,510
122819,674,17,5,4,1.5,Yes,40,No,590
240419,609,17,5,1,2.4,Yes,40,Yes,515
174699,371,15,6,2,2.4,Yes,80,Yes,406
15418,69,15,4,2,2,Yes,120,Yes,495
4191,203,15,5,2,1.5,No,80,Yes,460
216600,268,15,5,4,2,No,80,No,535
143684,100,15,4,4,1.5,Yes,80,No,357
24584,67,15,4,2,2,Yes,80,Yes,455
141614,745,17,6,1,2,No,40,Yes,560
35626,303,15,6,1,1.5,No,300,Yes,550
94193,183,15,5,1,2.4,Yes,300,Yes,555
279532,415,15,6,4,2,No,300,Yes,
89779,592,17,5,1,1.5,No,300,No,535
58354,556,17,4,4,2,No,80,No,
164330,181,15,5,1,2.4,Yes,120,Yes,485
241199,420,15,6,4,2.4,Yes,80,No,660
121879,556,17,4,4,2,No,80,No,615
30516,340,15,6,2,1.5,Yes,80,No,480
256639,240,15,5,2,2.4,No,300,No,480
83079,459,17,4,1,2,No,80,Yes,510
98686,252,15,5,4,1.5,No,80,No,510
181444,202,15,5,2,1.5,No,40,No,203
100883,61,15,4,2,1.5,No,120,Yes,400
54990,753,17,6,1,2.4,Yes,40,Yes,620
251920,493,17,4,2,1.5,No,120,Yes,350
81538,167,15,5,1,2,Yes,300,Yes,505
48359,320,15,6,1,2,No,300,No,520
258603,7,15,4,1,1.5,Yes,300,Yes,435
258588,134,15,4,4,2.4,Yes,120,No,406
127018,342,15,6,2,1.5,Yes,120,No,460
168535,386,15,6,4,1.5,Yes,40,No,570
292382,531,17,4,4,1.5,Yes,80,Yes,462
227788,491,17,4,2,1.5,No,80,Yes,490
15834,350,15,6,2,1.5,No,120,No,490
7404,173,15,5,1,2,No,120,Yes,455
228406,494,17,4,2,1.5,No,120,No,460
23244,51,15,4,2,1.5,Yes,80,Yes,440
136875,830,17,6,4,1.5,No,120,No,710
206982,658,17,5,2,2.4,Yes,40,No,500
27361,361,15,6,2,2,No,40,Yes,495
108389,732,17,6,1,1.5,No,80,No,530
124493,820,17,6,4,1.5,Yes,80,No,710
154663,440,17,4,1,1.5,Yes,300,No,
292079,70,15,4,2,2,Yes,120,No,345
149462,611,17,5,1,2.4,Yes,80,Yes,565
87707,350,15,6,2,1.5,No,120,No,450
59187,256,15,5,4,1.5,No,300,No,413
268989,213,15,5,2,2,Yes,120,Yes,415
58461,562,17,4,4,2.4,Yes,40,No,620
49490,95,15,4,2,2.4,No,300,Yes,570
124647,593,17,5,1,2,Yes,40,Yes,505
293487,243,15,5,4,1.5,Yes,80,Yes,580
16926,66,15,4,2,2,Yes,40,No,375
201886,604,17,5,1,2,No,80,No,465
44547,502,17,4,2,2,Yes,120,No,555
207050,511,17,4,2,2,No,300,Yes,605
143612,204,15,5,2,1.5,No,80,No,231
85921,186,15,5,1,2.4,No,40,No,365
86180,814,17,6,2,2.4,No,120,No,650
230843,123,15,4,4,2,No,80,Yes,565
126416,140,15,4,4,2.4,No,80,No,540
200288,713,17,5,4,2.4,No,40,Yes,670
207953,604,17,5,1,2,No,80,No,465
183292,189,15,5,1,2.4,No,120,Yes,460
193149,130,15,4,4,2.4,Yes,40,No,520
141896,827,17,6,4,1.5,No,80,Yes,740
108393,358,15,6,2,2,Yes,120,No,485
209923,605,17,5,1,2,No,120,Yes,535
240015,40,15,4,1,2.4,Yes,300,No,465
255926,316,15,6,1,2,No,80,No,410
105065,329,15,6,1,2.4,No,40,Yes,490
37547,294,15,6,1,1.5,Yes,120,No,460
185942,63,15,4,2,1.5,No,300,Yes,430
18903,72,15,4,2,2,Yes,300,No,495
282404,548,17,4,4,2,Yes,80,No,635
26071,9,15,4,1,1.5,No,40,Yes,335
141180,848,17,6,4,2,No,300,No,795
277560,96,15,4,2,2.4,No,300,No,322
132114,736,17,6,1,1.5,No,300,No,610
255200,655,17,5,2,2,No,300,Yes,605
264388,280,15,5,4,2.4,Yes,300,No,462
181906,433,17,4,1,1.5,Yes,40,Yes,455
193967,225,15,5,2,2.4,Yes,40,Yes,450
254339,545,17,4,4,2,Yes,40,Yes,645
36451,311,15,6,1,2,Yes,300,Yes,595
65086,809,17,6,2,2.4,No,40,Yes,650
129809,127,15,4,4,2,No,300,Yes,645
79471,338,15,6,2,1.5,Yes,40,No,410
8380,223,15,5,2,2,No,300,Yes,555
279088,268,15,5,4,2,No,80,No,
263109,301,15,6,1,1.5,No,120,Yes,
254864,232,15,5,2,2.4,Yes,300,No,500
161212,669,17,5,2,2.4,No,120,Yes,600
212944,148,15,5,1,1.5,Yes,80,No,335
84133,475,17,4,1,2.4,No,80,Yes,535
193759,428,15,6,4,2.4,No,80,No,640
118930,233,15,5,2,2.4,No,40,Yes,450
215274,378,15,6,2,2.4,No,40,No,460
156584,568,17,4,4,2.4,Yes,300,No,740
212180,528,17,4,2,2.4,No,300,No,580
219347,468,17,4,1,2.4,Yes,80,No,485
282808,635,17,5,2,1.5,No,80,Yes,350
65254,788,17,6,2,2,Yes,80,No,635
72741,86,15,4,2,2.4,Yes,120,No,480
58585,534,17,4,4,1.5,Yes,120,No,630
62087,200,15,5,2,1.5,Yes,300,No,460
275220,486,17,4,2,1.5,Yes,120,No,470
161384,683,17,5,4,1.5,No,80,Yes,660
63808,790,17,6,2,2,Yes,120,No,
110568,228,15,5,2,2.4,Yes,80,No,460
12901,199,15,5,2,1.5,Yes,300,Yes,550
107204,728,17,6,1,1.5,Yes,300,No,630
283887,271,15,5,4,2,No,300,Yes,665
14870,5,15,4,1,1.5,Yes,120,Yes,425
58637,481,17,4,2,1.5,Yes,40,Yes,520
236,149,15,5,1,1.5,Yes,120,Yes,450
236724,282,15,5,4,2.4,No,40,No,520
129570,452,17,4,1,2,Yes,80,No,475
35722,163,15,5,1,2,Yes,80,Yes,435
218321,2,15,4,1,1.5,Yes,40,No,270
272989,848,17,6,4,2,No,300,No,795
69315,236,15,5,2,2.4,No,80,No,460
144245,179,15,5,1,2.4,Yes,80,Yes,465
52247,365,15,6,2,2,No,120,Yes,
220660,461,17,4,1,2,No,120,Yes,510
11392,17,15,4,1,2,Yes,40,Yes,390
172247,108,15,4,4,1.5,No,80,No,490
239660,67,15,4,2,2,Yes,80,Yes,385
212853,527,17,4,2,2.4,No,300,Yes,630
257082,102,15,4,4,1.5,Yes,120,No,371
74916,147,15,5,1,1.5,Yes,80,Yes,400
231808,673,17,5,4,1.5,Yes,40,Yes,640
165772,321,15,6,1,2.4,Yes,40,Yes,505
132826,714,17,5,4,2.4,No,40,No,620
189378,834,17,6,4,2,Yes,40,No,695
21791,203,15,5,2,1.5,No,80,Yes,440
49577,282,15,5,4,2.4,No,40,No,520
114462,213,15,5,2,2,Yes,120,Yes,455
234211,656,17,5,2,2,No,300,No,565
291877,436,17,4,1,1.5,Yes,80,No,430
78921,202,15,5,2,1.5,No,40,No,310
257159,125,15,4,4,2,No,120,Yes,
136154,130,15,4,4,2.4,Yes,40,No,520
269516,186,15,5,1,2.4,No,40,No,340
22096,79,15,4,2,2,No,300,Yes,525
79866,266,15,5,4,2,No,40,No,495
136217,192,15,5,1,2.4,No,300,No,480
30307,194,15,5,2,1.5,Yes,40,No,360
114673,759,17,6,1,2.4,Yes,300,Yes,730
125801,861,17,6,4,2.4,No,120,Yes,810
4240,66,15,4,2,2,Yes,40,No,395
285565,22,15,4,1,2,Yes,120,No,350
38839,216,15,5,2,2,Yes,300,No,495
243939,750,17,6,1,2,No,120,No,560
29747,304,15,6,1,1.5,No,300,No,505
112416,75,15,4,2,2,No,80,Yes,395
253116,810,17,6,2,2.4,No,40,No,378
269018,481,17,4,2,1.5,Yes,40,Yes,460
268369,94,15,4,2,2.4,No,120,No,400
163209,65,15,4,2,2,Yes,40,Yes,
21211,9,15,4,1,1.5,No,40,Yes,340
154249,231,15,5,2,2.4,Yes,300,Yes,406
232691,121,15,4,4,2,No,40,Yes,525
186788,181,15,5,1,2.4,Yes,120,Yes,480
66439,17,15,4,1,2,Yes,40,Yes,370
159545,754,17,6,1,2.4,Yes,40,No,555
288936,358,15,6,2,2,Yes,120,No,
31617,7,15,4,1,1.5,Yes,300,Yes,470
224968,622,17,5,1,2.4,No,120,No,505
125150,592,17,5,1,1.5,No,300,No,530
231498,175,15,5,1,2,No,300,Yes,465
57948,742,17,6,1,2,Yes,120,No,
65342,307,15,6,1,2,Yes,80,Yes,510
294425,297,15,6,1,1.5,No,40,Yes,
120106,201,15,5,2,1.5,No,40,Yes,350
168528,436,17,4,1,1.5,Yes,80,No,445
121101,864,17,6,4,2.4,No,300,No,820
216069,462,17,4,1,2,No,120,No,460
181565,372,15,6,2,2.4,Yes,80,No,371
20502,345,15,6,2,1.5,No,40,Yes,480
33553,310,15,6,1,2,Yes,120,No,485
163506,500,17,4,2,2,Yes,80,No,505
292143,95,15,4,2,2.4,No,300,Yes,510
138145,387,15,6,4,1.5,Yes,80,Yes,660
277782,451,17,4,1,2,Yes,80,Yes,505
282478,239,15,5,2,2.4,No,300,Yes,530
251243,486,17,4,2,1.5,Yes,120,No,329
229723,263,15,5,4,2,Yes,300,Yes,685
129944,644,17,5,2,2,Yes,80,No,535
170034,263,15,5,4,2,Yes,300,Yes,685
211400,302,15,6,1,1.5,No,120,No,415
71374,628,17,5,2,1.5,Yes,80,No,371
221390,530,17,4,4,1.5,Yes,40,No,570
175866,262,15,5,4,2,Yes,120,No,575
255273,615,17,5,1,2.4,Yes,300,Yes,630
248376,723,17,6,1,1.5,Yes,80,Yes,585
247637,552,17,4,4,2,Yes,300,No,715
283520,415,15,6,4,2,No,300,Yes,745
32948,71,15,4,2,2,Yes,300,Yes,525
23585,311,15,6,1,2,Yes,300,Yes,600
44120,245,15,5,4,1.5,Yes,120,Yes,600
158723,366,15,6,2,2,No,120,No,
154286,473,17,4,1,2.4,No,40,Yes,485
211376,331,15,6,1,2.4,No,80,Yes,520
2685,304,15,6,1,1.5,No,300,No,520
22851,24,15,4,1,2,Yes,300,No,455
87181,603,17,5,1,2,No,80,Yes,530
177220,125,15,4,4,2,No,120,Yes,585
128890,137,15,4,4,2.4,No,40,Yes,550
60737,460,17,4,1,2,No,80,No,
213709,484,17,4,2,1.5,Yes,80,No,470
164374,215,15,5,2,2,Yes,300,Yes,505
285796,202,15,5,2,1.5,No,40,No,182
210135,472,17,4,1,2.4,Yes,300,No,570
23550,152,15,5,1,1.5,Yes,300,No,445
291795,542,17,4,4,1.5,No,120,No,610
157030,577,17,5,1,1.5,Yes,40,Yes,475
57102,266,15,5,4,2,No,40,No,495
254557,8,15,4,1,1.5,Yes,300,No,
49585,326,15,6,1,2.4,Yes,120,No,530
228462,334,15,6,1,2.4,No,120,No,485
178746,46,15,4,1,2.4,No,120,No,
98088,255,15,5,4,1.5,No,300,Yes,640
278724,850,17,6,4,2.4,Yes,40,No,720
153341,70,15,4,2,2,Yes,120,No,375
19687,203,15,5,2,1.5,No,80,Yes,440
211664,520,17,4,2,2.4,Yes,300,No,600
249566,264,15,5,4,2,Yes,300,No,635
190009,553,17,4,4,2,No,40,Yes,625
284160,857,17,6,4,2.4,No,40,Yes,750
242680,322,15,6,1,2.4,Yes,40,No,445
197965,748,17,6,1,2,No,80,No,545
262184,559,17,4,4,2,No,300,Yes,745
99763,611,17,5,1,2.4,Yes,80,Yes,575
6232,289,15,6,1,1.5,Yes,40,Yes,470
259288,452,17,4,1,2,Yes,80,No,455
106218,483,17,4,2,1.5,Yes,80,Yes,540
42799,554,17,4,4,2,No,40,No,575
243193,53,15,4,2,1.5,Yes,120,Yes,380
187836,360,15,6,2,2,Yes,300,No,525
166162,142,15,4,4,2.4,No,120,No,560
268511,236,15,5,2,2.4,No,80,No,400
63428,691,17,5,4,2,Yes,80,Yes,705
107822,212,15,5,2,2,Yes,80,No,385
258503,628,17,5,2,1.5,Yes,80,No,470
115615,176,15,5,1,2,No,300,No,430
272669,209,15,5,2,2,Yes,40,Yes,355
220288,497,17,4,2,2,Yes,40,Yes,495
124161,164,15,5,1,2,Yes,80,No,370
5745,368,15,6,2,2,No,300,No,595
188456,744,17,6,1,2,Yes,300,No,645
62829,534,17,4,4,1.5,Yes,120,No,630
53831,722,17,6,1,1.5,Yes,40,No,520
161172,105,15,4,4,1.5,No,40,Yes,500
52255,491,17,4,2,1.5,No,80,Yes,540
242332,365,15,6,2,2,No,120,Yes,485
207835,518,17,4,2,2.4,Yes,120,No,540
66916,346,15,6,2,1.5,No,40,No,400
232220,764,17,6,1,2.4,No,80,No,565
160688,531,17,4,4,1.5,Yes,80,Yes,660
211061,460,17,4,1,2,No,80,No,445
58897,570,17,4,4,2.4,No,40,No,420
203369,61,15,4,2,1.5,No,120,Yes,370
151455,106,15,4,4,1.5,No,40,No,450
258132,236,15,5,2,2.4,No,80,No,400
55438,167,15,5,1,2,Yes,300,Yes,510
197648,686,17,5,4,1.5,No,120,No,630
183683,681,17,5,4,1.5,No,40,Yes,620
79449,302,15,6,1,1.5,No,120,No,430
66672,80,15,4,2,2,No,300,No,
59406,103,15,4,4,1.5,Yes,300,Yes,640
107000,212,15,5,2,2,Yes,80,No,385
133324,258,15,5,4,2,Yes,40,No,515
217454,98,15,4,4,1.5,Yes,40,No,470
119112,540,17,4,4,1.5,No,80,No,590
136003,545,17,4,4,2,Yes,40,Yes,645
204476,506,17,4,2,2,No,40,No,435
51636,682,17,5,4,1.5,No,40,No,399
262304,533,17,4,4,1.5,Yes,120,Yes,476
294865,680,17,5,4,1.5,Yes,300,No,497
180272,92,15,4,2,2.4,No,80,No,287
40794,83,15,4,2,2.4,Yes,80,Yes,510
170292,285,15,5,4,2.4,No,120,Yes,630
168006,648,17,5,2,2,Yes,300,No,605
245453,222,15,5,2,2,No,120,No,355
158363,435,17,4,1,1.5,Yes,80,Yes,
235995,99,15,4,4,1.5,Yes,80,Yes,560
132078,721,17,6,1,1.5,Yes,40,Yes,560
62812,140,15,4,4,2.4,No,80,No,540
49267,590,17,5,1,1.5,No,120,No,336
268722,437,17,4,1,1.5,Yes,120,Yes,500
255447,492,17,4,2,1.5,No,80,No,430
226213,354,15,6,2,2,Yes,40,No,395
220629,460,17,4,1,2,No,80,No,440
110730,329,15,6,1,2.4,No,40,Yes,490
283132,588,17,5,1,1.5,No,80,No,301
222014,70,15,4,2,2,Yes,120,No,355
52025,132,15,4,4,2.4,Yes,80,No,560
151508,398,15,6,4,1.5,No,120,No,610
188167,684,17,5,4,1.5,No,80,No,610
195889,476,17,4,1,2.4,No,80,No,470
198438,621,17,5,1,2.4,No,120,Yes,560
43837,380,15,6,2,2.4,No,80,No,540
111246,396,15,6,4,1.5,No,80,No,590
160658,678,17,5,4,1.5,Yes,120,No,650
102712,606,17,5,1,2,No,120,No,500
185098,744,17,6,1,2,Yes,300,No,645
239910,338,15,6,2,1.5,Yes,40,No,370
75349,812,17,6,2,2.4,No,80,No,630
174864,105,15,4,4,1.5,No,40,Yes,500
128633,638,17,5,2,1.5,No,120,No,510
151886,270,15,5,4,2,No,120,No,555
108910,313,15,6,1,2,No,40,Yes,440
114720,724,17,6,1,1.5,Yes,80,No,550
207248,611,17,5,1,2.4,Yes,80,Yes,560
45136,440,17,4,1,1.5,Yes,300,No,540
178928,353,15,6,2,2,Yes,40,Yes,
295717,312,15,6,1,2,Yes,300,No,357
235704,393,15,6,4,1.5,No,40,Yes,600
19134,15,15,4,1,1.5,No,300,Yes,460
185757,695,17,5,4,2,Yes,300,Yes,785
127490,738,17,6,1,2,Yes,40,No,535
215090,184,15,5,1,2.4,Yes,300,No,490
83951,244,15,5,4,1.5,Yes,80,No,530
181492,125,15,4,4,2,No,120,Yes,585
151780,178,15,5,1,2.4,Yes,40,No,375
3430,205,15,5,2,1.5,No,120,Yes,480
157166,179,15,5,1,2.4,Yes,80,Yes,465
208971,582,17,5,1,1.5,Yes,120,No,480
222026,134,15,4,4,2.4,Yes,120,No,580
126111,293,15,6,1,1.5,Yes,120,Yes,495
111280,791,17,6,2,2,Yes,300,Yes,745
3083,319,15,6,1,2,No,300,Yes,595
233437,90,15,4,2,2.4,No,40,No,350
165086,644,17,5,2,2,Yes,80,No,525
213351,602,17,5,1,2,No,40,No,425
31106,63,15,4,2,1.5,No,300,Yes,480
163757,540,17,4,4,1.5,No,80,No,590
219896,551,17,4,4,2,Yes,300,Yes,765
134366,620,17,5,1,2.4,No,80,No,500
71256,214,15,5,2,2,Yes,120,No,425
85381,380,15,6,2,2.4,No,80,No,530
123454,590,17,5,1,1.5,No,120,No,470
123793,93,15,4,2,2.4,No,120,Yes,490
255594,534,17,4,4,1.5,Yes,120,No,630
44921,302,15,6,1,1.5,No,120,No,
12804,163,15,5,1,2,Yes,80,Yes,450
133269,475,17,4,1,2.4,No,80,Yes,530
158468,150,15,5,1,1.5,Yes,120,No,360
272072,184,15,5,1,2.4,Yes,300,No,480
219071,529,17,4,4,1.5,Yes,40,Yes,620
5640,71,15,4,2,2,Yes,300,Yes,565
297137,229,15,5,2,2.4,Yes,120,Yes,343
202213,257,15,5,4,2,Yes,40,Yes,565
106763,347,15,6,2,1.5,No,80,Yes,470
39833,187,15,5,1,2.4,No,80,Yes,460
256993,478,17,4,1,2.4,No,120,No,480
141222,85,15,4,2,2.4,Yes,120,Yes,510
294963,310,15,6,1,2,Yes,120,No,315
169865,587,17,5,1,1.5,No,80,Yes,
96390,758,17,6,1,2.4,Yes,120,No,625
236457,327,15,6,1,2.4,Yes,300,Yes,615
147450,225,15,5,2,2.4,Yes,40,Yes,460
293604,564,17,4,4,2.4,Yes,80,No,660
12678,75,15,4,2,2,No,80,Yes,455
108686,677,17,5,4,1.5,Yes,120,Yes,700
228814,24,15,4,1,2,Yes,300,No,415
139004,638,17,5,2,1.5,No,120,No,510
59640,267,15,5,4,2,No,80,Yes,585
24636,293,15,6,1,1.5,Yes,120,Yes,515
27767,173,15,5,1,2,No,120,Yes,440
62074,313,15,6,1,2,No,40,Yes,315
71981,272,15,5,4,2,No,300,No,615
14564,211,15,5,2,2,Yes,80,Yes,495
166909,396,15,6,4,1.5,No,80,No,590
261940,197,15,5,2,1.5,Yes,120,Yes,273
252731,365,15,6,2,2,No,120,Yes,
16169,68,15,4,2,2,Yes,80,No,415
137306,131,15,4,4,2.4,Yes,80,Yes,610
205193,152,15,5,1,1.5,Yes,300,No,415
35673,58,15,4,2,1.5,No,40,No,310
231203,344,15,6,2,1.5,Yes,300,No,490
62544,509,17,4,2,2,No,120,Yes,585
112344,93,15,4,2,2.4,No,120,Yes,490
142209,514,17,4,2,2.4,Yes,40,No,490
37794,292,15,6,1,1.5,Yes,80,No,440
222169,180,15,5,1,2.4,Yes,80,No,405
278205,418,15,6,4,2.4,Yes,40,No,620
296356,622,17,5,1,2.4,No,120,No,500
15149,18,15,4,1,2,Yes,40,No,340
132189,667,17,5,2,2.4,No,80,Yes,590
261665,554,17,4,4,2,No,40,No,575
87862,192,15,5,1,2.4,No,300,No,485
80593,255,15,5,4,1.5,No,300,Yes,640
178186,605,17,5,1,2,No,120,Yes,540
269024,222,15,5,2,2,No,120,No,345
224334,297,15,6,1,1.5,No,40,Yes,400
245193,235,15,5,2,2.4,No,80,Yes,460
202823,732,17,6,1,1.5,No,80,No,520
111501,773,17,6,2,1.5,Yes,120,Yes,660
47261,285,15,5,4,2.4,No,120,Yes,630
157186,708,17,5,4,2.4,Yes,80,No,680
226628,731,17,6,1,1.5,No,80,Yes,565
223361,633,17,5,2,1.5,No,40,Yes,470
85670,87,15,4,2,2.4,Yes,300,Yes,580
121380,83,15,4,2,2.4,Yes,80,Yes,490
84230,150,15,5,1,1.5,Yes,120,No,370
280939,650,17,5,2,2,No,40,No,435
54326,324,15,6,1,2.4,Yes,80,No,357
162916,494,17,4,2,1.5,No,120,No,480
13983,307,15,6,1,2,Yes,80,Yes,530
72287,134,15,4,4,2.4,Yes,120,No,580
207616,453,17,4,1,2,Yes,120,Yes,535
84668,40,15,4,1,2.4,Yes,300,No,485
190413,120,15,4,4,2,Yes,300,No,615
143796,263,15,5,4,2,Yes,300,Yes,685
211002,508,17,4,2,2,No,80,No,475
52043,583,17,5,1,1.5,Yes,300,Yes,610
169783,300,15,6,1,1.5,No,80,No,400
45044,167,15,5,1,2,Yes,300,Yes,510
236281,75,15,4,2,2,No,80,Yes,365
149881,435,17,4,1,1.5,Yes,80,Yes,495
192486,457,17,4,1,2,No,40,Yes,455
179472,733,17,6,1,1.5,No,120,Yes,595
171657,574,17,4,4,2.4,No,120,No,660
66767,469,17,4,1,2.4,Yes,120,Yes,580
290301,250,15,5,4,1.5,No,40,No,470
96097,285,15,5,4,2.4,No,120,Yes,630
442,4,15,4,1,1.5,Yes,80,No,360
251193,441,17,4,1,1.5,No,40,Yes,420
265321,69,15,4,2,2,Yes,120,Yes,395
221243,754,17,6,1,2.4,Yes,40,No,545
212503,501,17,4,2,2,Yes,120,Yes,565
136687,374,15,6,2,2.4,Yes,120,No,560
35436,364,15,6,2,2,No,80,No,475
85451,452,17,4,1,2,Yes,80,No,480
270508,187,15,5,1,2.4,No,80,Yes,430
3156,12,15,4,1,1.5,No,80,No,340
64657,542,17,4,4,1.5,No,120,No,610
38181,76,15,4,2,2,No,80,No,375
167214,159,15,5,1,1.5,No,300,Yes,450
249033,740,17,6,1,2,Yes,80,No,555
158534,640,17,5,2,1.5,No,300,No,560
120814,125,15,4,4,2,No,120,Yes,585
222263,80,15,4,2,2,No,300,No,395
141006,475,17,4,1,2.4,No,80,Yes,530
225693,540,17,4,4,1.5,No,80,No,590
221717,626,17,5,2,1.5,Yes,40,No,440
226227,252,15,5,4,1.5,No,80,No,510
109488,266,15,5,4,2,No,40,No,495
